,rank,feature,score,ngram,label
2613,2613,ดี ยกตัวอย่าง,0.00038314562140585716,2,pos
2614,2614,ของ template,0.00038314562140585716,2,pos
2615,2615,template ชัดเจน,0.00038314562140585716,2,pos
2616,2616,สอน เห็น,0.00038306030015612273,2,pos
2617,2617,อยาก เพิ่ม,0.00038259232394617724,2,pos
2618,2618,ใจถึง กระบวนการ,0.0003813726232521704,2,pos
2619,2619,อย่าง เพื่อ,0.0003813726232521704,2,pos
2620,2620,ละ อย่าง,0.0003813726232521704,2,pos
2621,2621,ทำ เเต่,0.0003813726232521704,2,pos
2622,2622,เเต่ ละ,0.0003813726232521704,2,pos
2623,2623,กับ โปร,0.00038123618980013245,2,pos
2624,2624,เจ ก,0.00038123618980013245,2,pos
2625,2625,เจ,0.00038123618980013245,1,pos
2626,2626,การใช้งาน กับ,0.00038123618980013245,2,pos
2627,2627,อยากได้ คอร์ส,0.00038123618980013245,2,pos
2628,2628,ซับซ้อน กว่า,0.00038123618980013245,2,pos
2629,2629,ละเอียด การใช้งาน,0.00038123618980013245,2,pos
2630,2630,ก ซับซ้อน,0.00038123618980013245,2,pos
2631,2631,โปร เจ,0.00038123618980013245,2,pos
2632,2632,แล้ว เรียน,0.00038115342430808,2,pos
2633,2633,กราฟ แบบ,0.0003808934583104455,2,pos
2634,2634,ศาสตร์ คือ,0.0003806322269759741,2,pos
2635,2635,ผู้เริ่มต้น หรือ,0.0003806322269759741,2,pos
2636,2636,หรือ ผู้,0.0003806322269759741,2,pos
2637,2637,ว่า ศาสตร์,0.0003806322269759741,2,pos
2638,2638,สงสัย ว่า,0.0003806322269759741,2,pos
2639,2639,ผู้ สงสัย,0.0003806322269759741,2,pos
2640,2640,อะไร ทำงาน,0.0003806322269759741,2,pos
2641,2641,เห็นภาพ คน,0.0003805545790850057,2,pos
2642,2642,คน เริ่มใหม่,0.0003805545790850057,2,pos
2643,2643,ยกตัวอย่าง เพื่อให้,0.0003805545790850057,2,pos
2644,2644,เริ่มใหม่,0.0003805545790850057,1,pos
2645,2645,เริ่มใหม่ สามารถ,0.0003805545790850057,2,pos
2646,2646,คอร์ส มีประโยชน์,0.0003805545790850057,2,pos
2647,2647,เพื่อให้ เห็นภาพ,0.0003805545790850057,2,pos
2648,2648,quite,0.00037932229704259167,1,pos
2649,2649,อยาก คอร์ส,0.0003791543561964034,2,pos
2650,2650,account,0.000379110991337276,1,pos
2651,2651,ยังมี,0.0003789783473519472,1,pos
2652,2652,ต่อ ส่วน,0.00037893788273097494,2,pos
2653,2653,ส่วน สนใจ,0.00037893788273097494,2,pos
2654,2654,แล้ว เห็นภาพ,0.00037893788273097494,2,pos
2655,2655,การใช้งาน มากขึ้น,0.00037893788273097494,2,pos
2656,2656,data sci,0.00037887737102076073,2,pos
2657,2657,ก็ ต้อง,0.00037887737102076073,2,pos
2658,2658,ยังไง ก็,0.00037887737102076073,2,pos
2659,2659,ต้อง คอร์ส,0.00037887737102076073,2,pos
2660,2660,เลย ปู,0.00037887737102076073,2,pos
2661,2661,sci ยังไง,0.00037887737102076073,2,pos
2662,2662,sci,0.00037887737102076073,1,pos
2663,2663,ปู ทาง,0.00037887737102076073,2,pos
2664,2664,ต้องการ data,0.00037887737102076073,2,pos
2665,2665,สมี รายละเอียด,0.00037803932091285303,2,pos
2666,2666,พื้นฐาน ก้อ,0.00037803932091285303,2,pos
2667,2667,ก้อ สามารถ,0.00037803932091285303,2,pos
2668,2668,แม้ คน,0.00037803932091285303,2,pos
2669,2669,ก้อ,0.00037803932091285303,1,pos
2670,2670,ดีมาก แม้,0.00037803932091285303,2,pos
2671,2671,รายละเอียด การสอน,0.00037803932091285303,2,pos
2672,2672,ชอบ เนื้อหา,0.0003778108623222501,2,pos
2673,2673,set,0.00037761108017205994,1,pos
2674,2674,งาน การเขียน,0.00037735552286028714,2,pos
2675,2675,อย่าง เพิ่มมากขึ้น,0.00037735552286028714,2,pos
2676,2676,ไห้ ยก,0.00037735552286028714,2,pos
2677,2677,ไห้,0.00037735552286028714,1,pos
2678,2678,เพิ่มมากขึ้น สำหรับ,0.00037735552286028714,2,pos
2679,2679,ยก อย่าง,0.00037735552286028714,2,pos
2680,2680,code จริงๆ,0.00037735552286028714,2,pos
2681,2681,อยาก ไห้,0.00037735552286028714,2,pos
2682,2682,ต้อง ฝึก,0.00037726373618123015,2,pos
2683,2683,รายละเอียด อธิบาย,0.00037726373618123015,2,pos
2684,2684,วิธีการ รายละเอียด,0.00037726373618123015,2,pos
2685,2685,จำ ใช้งาน,0.00037726373618123015,2,pos
2686,2686,ความรู้ วิธีการ,0.00037726373618123015,2,pos
2687,2687,ต้องการ สื่อ,0.0003760732699327815,2,pos
2688,2688,ว่า ต้องการ,0.0003760732699327815,2,pos
2689,2689,สื่อ อะไร,0.0003760732699327815,2,pos
2690,2690,สื่อ,0.0003760732699327815,1,pos
2691,2691,ละเอียด คิด,0.0003760732699327815,2,pos
2692,2692,อะไร แต่ละ,0.0003760732699327815,2,pos
2693,2693,คิด ตาม,0.0003760732699327815,2,pos
2694,2694,ตัด,0.00037606253010572324,1,pos
2695,2695,ใจ ดีมาก,0.0003760189465589939,2,pos
2696,2696,แล้ว เชียว,0.0003760189465589939,2,pos
2697,2697,ลััง,0.0003760189465589939,1,pos
2698,2698,ท้อ แล้ว,0.0003760189465589939,2,pos
2699,2699,เชียว,0.0003760189465589939,1,pos
2700,2700,กำ ลััง,0.0003760189465589939,2,pos
2701,2701,ท้อ,0.0003760189465589939,1,pos
2702,2702,กำลังจะ ท้อ,0.0003760189465589939,2,pos
2703,2703,ดีมาก กำลังจะ,0.0003760189465589939,2,pos
2704,2704,เชียว ว,0.0003760189465589939,2,pos
2705,2705,ลััง ใจ,0.0003760189465589939,2,pos
2706,2706,pivot,0.00037479190326161326,1,pos
2707,2707,คน เคย,0.00037479190326161326,2,pos
2708,2708,์ เห็น,0.0003746788741037228,2,pos
2709,2709,ภาพรวม ตั้งแต่,0.0003746788741037228,2,pos
2710,2710,ตั้งแต่ ตั้น,0.0003746788741037228,2,pos
2711,2711,จนถึง ออกมา,0.0003746788741037228,2,pos
2712,2712,ออกมา product,0.0003746788741037228,2,pos
2713,2713,ตั้น,0.0003746788741037228,1,pos
2714,2714,ตั้น จนถึง,0.0003746788741037228,2,pos
2715,2715,อจ.,0.00037426218466677253,1,pos
2716,2716,แต่ สูตร,0.00037426218466677253,2,pos
2717,2717,สูตร เยอะ,0.00037426218466677253,2,pos
2718,2718,จำ ไม่,0.00037426218466677253,2,pos
2719,2719,อจ. สอน,0.00037426218466677253,2,pos
2720,2720,ละ ขั้น,0.00037426218466677253,2,pos
2721,2721,สอน ละ,0.00037426218466677253,2,pos
2722,2722,ขั้น ทำให้,0.00037426218466677253,2,pos
2723,2723,ทั้ง ความรู้,0.0003740455070061883,2,pos
2724,2724,ใช้ ต่อให้,0.0003740455070061883,2,pos
2725,2725,mindset ที่จะ,0.0003740455070061883,2,pos
2726,2726,ทีม อีก,0.0003740455070061883,2,pos
2727,2727,อีก มาก,0.0003740455070061883,2,pos
2728,2728,ความรู้ mindset,0.0003740455070061883,2,pos
2729,2729,ต่อให้ ทีม,0.0003740455070061883,2,pos
2730,2730,keyword,0.000373157349109989,1,pos
2731,2731,ยิ่ง,0.0003729103277587651,1,pos
2732,2732,เงาะ,0.00037277092588546945,1,pos
2733,2733,ครู เงาะ,0.00037277092588546945,2,pos
2734,2734,ะ,0.00037161197256597913,1,pos
2735,2735,อยากรู้,0.00037000954988512666,1,pos
2736,2736,อยากรู้ ว่า,0.00037000954988512666,2,pos
2737,2737,อาจจะ บางส่วน,0.00036916337075430534,2,pos
2738,2738,คอร์ส อาจ,0.00036905641166495444,2,pos
2739,2739,แนวทาง พื้นฐาน,0.00036905641166495444,2,pos
2740,2740,อาจ แนวทาง,0.00036905641166495444,2,pos
2741,2741,ชอบ ตัวอย่าง,0.00036894659815663955,2,pos
2742,2742,การใช้งาน design,0.00036894659815663955,2,pos
2743,2743,ตัวอย่าง ยก,0.00036894659815663955,2,pos
2744,2744,ยก ประกอบ,0.00036894659815663955,2,pos
2745,2745,ประกอบ แต่ละ,0.00036894659815663955,2,pos
2746,2746,ขั้นตอน ทำให้,0.00036894659815663955,2,pos
2747,2747,thinking มากขึ้น,0.00036894659815663955,2,pos
2748,2748,ค่อนข้าง ดี,0.0003686527375319678,2,pos
2749,2749,โฟกัส,0.00036858391270885475,1,pos
2750,2750,เคย ทำงาน,0.00036858391270885475,2,pos
2751,2751,ทำงาน แบบ,0.00036858391270885475,2,pos
2752,2752,ๆๆ ปกติ,0.00036858391270885475,2,pos
2753,2753,แบบ หลงทาง,0.00036858391270885475,2,pos
2754,2754,โฟกัส ได้ดี,0.00036858391270885475,2,pos
2755,2755,ปกติ เคย,0.00036858391270885475,2,pos
2756,2756,ดีมาก ๆๆ,0.00036858391270885475,2,pos
2757,2757,หลงทาง โฟกัส,0.00036858391270885475,2,pos
2758,2758,ๆๆ,0.00036858391270885475,1,pos
2759,2759,คอร์ส สนุก,0.0003679618858267668,2,pos
2760,2760,ไม่ เรียน,0.0003677374670432357,2,pos
2761,2761,เนื้อหาสาระ,0.0003675624561083039,1,pos
2762,2762,กับ หา,0.0003675624561083039,2,pos
2763,2763,ต่างๆ สะดวก,0.0003675624561083039,2,pos
2764,2764,รวดเร็ว ชัดเจน,0.0003675624561083039,2,pos
2765,2765,เนื้อหาสาระ เรียน,0.0003675624561083039,2,pos
2766,2766,หา ข้อมูล,0.0003675624561083039,2,pos
2767,2767,สะดวก รวดเร็ว,0.0003675624561083039,2,pos
2768,2768,เรียน มีประโยชน์,0.0003675624561083039,2,pos
2769,2769,ข้อมูล ต่างๆ,0.0003675624561083039,2,pos
2770,2770,ลอง เขียน,0.00036689330313416265,2,pos
2771,2771,ค้นคว้า เพิ่มเติม,0.0003661154744953048,2,pos
2772,2772,เหมาะสำหรับ มือใหม่,0.0003661154744953048,2,pos
2773,2773,ค้นคว้า,0.0003661154744953048,1,pos
2774,2774,ต้อง ค้นคว้า,0.0003661154744953048,2,pos
2775,2775,มือใหม่ ต้อง,0.0003661154744953048,2,pos
2776,2776,ไม่ เหมาะสำหรับ,0.0003661154744953048,2,pos
2777,2777,สามารถ ตามทัน,0.0003660070419108704,2,pos
2778,2778,ตามทัน,0.0003660070419108704,1,pos
2779,2779,นิดหนึ่ง สามารถ,0.0003660070419108704,2,pos
2780,2780,เข้าใจ ดีมาก,0.0003660070419108704,2,pos
2781,2781,go อีก,0.0003660070419108704,2,pos
2782,2782,อีก นิดหนึ่ง,0.0003660070419108704,2,pos
2783,2783,ตามทัน เร็ว,0.0003660070419108704,2,pos
2784,2784,based developmment,0.00036565917435009876,2,pos
2785,2785,developmment,0.00036565917435009876,1,pos
2786,2786,based,0.00036565917435009876,1,pos
2787,2787,trunk based,0.00036565917435009876,2,pos
2788,2788,trunk,0.00036565917435009876,1,pos
2789,2789,ผู้เริ่มต้น อยาก,0.00036565917435009876,2,pos
2790,2790,ทำ ต่อ,0.00036565917435009876,2,pos
2791,2791,เหมาะกับ ผู้เริ่มต้น,0.00036565917435009876,2,pos
2792,2792,เรื่อง trunk,0.00036565917435009876,2,pos
2793,2793,ต่อ เรื่อง,0.00036565917435009876,2,pos
2794,2794,ครอบคลุม เหมาะกับ,0.00036565917435009876,2,pos
2795,2795,แต่ โดยรวม,0.00036561514212849286,2,pos
2796,2796,พอ พื้นฐาน,0.0003652862158504999,2,pos
2797,2797,แล้ว งง,0.0003650051930718314,2,pos
2798,2798,กลับ,0.0003647628253022572,1,pos
2799,2799,เร,0.0003644081001293072,1,pos
2800,2800,ไม่ เข้าใจ,0.0003643621103946548,2,pos
2801,2801,ค่อย,0.0003641578407593995,1,pos
2802,2802,มีระบบ ให้ได้,0.00036401395133395275,2,pos
2803,2803,เข้าใจ ทำได้,0.00036401395133395275,2,pos
2804,2804,มีระบบ,0.00036401395133395275,1,pos
2805,2805,จริง ง่าย,0.00036401395133395275,2,pos
2806,2806,ทำ ทำให้,0.00036401395133395275,2,pos
2807,2807,เข้าใจง่าย มีระบบ,0.00036401395133395275,2,pos
2808,2808,หนังสือ,0.0003638696401069821,1,pos
2809,2809,ชนิด,0.0003634472334600148,1,pos
2810,2810,แต่ละ ชนิด,0.0003634472334600148,2,pos
2811,2811,บางที,0.0003633158528207231,1,pos
2812,2812,ทำให้ ผู้เรียน,0.00036285900668035916,2,pos
2813,2813,ช,0.0003625349796896954,1,pos
2814,2814,แด,0.0003625349796896954,1,pos
2815,2815,แด ช,0.0003625349796896954,2,pos
2816,2816,ช บอร์ด,0.0003625349796896954,2,pos
2817,2817,กระชับ ดีมาก,0.0003625349796896954,2,pos
2818,2818,นำ ทำ,0.0003625349796896954,2,pos
2819,2819,ทำ แด,0.0003625349796896954,2,pos
2820,2820,บอร์ด จริง,0.0003625349796896954,2,pos
2821,2821,ฝึก ฝึกฝน,0.0003623127431320342,2,pos
2822,2822,โค้ด ต่างๆ,0.0003623127431320342,2,pos
2823,2823,ต่างๆ ดีขึ้น,0.0003623127431320342,2,pos
2824,2824,ความเข้าใจ นำไปใช้,0.0003623127431320342,2,pos
2825,2825,ฝึกฝน ควบคู่,0.0003623127431320342,2,pos
2826,2826,ทำให้ ความเข้าใจ,0.0003623127431320342,2,pos
2827,2827,นำไปใช้ โค้ด,0.0003623127431320342,2,pos
2828,2828,function ต่างๆ,0.00036219994598704413,2,pos
2829,2829,หลาย อย่าง,0.00036205255533817846,2,pos
2830,2830,เพิ่มมากขึ้น ระดับ,0.0003619685280272644,2,pos
2831,2831,ระดับ คิด,0.0003619685280272644,2,pos
2832,2832,เรียน เสร็จ,0.0003619685280272644,2,pos
2833,2833,เข้าใจ power,0.0003619685280272644,2,pos
2834,2834,รู้สึก เข้าใจ,0.0003619685280272644,2,pos
2835,2835,ว่า นำไปใช้,0.0003619685280272644,2,pos
2836,2836,bi เพิ่มมากขึ้น,0.0003619685280272644,2,pos
2837,2837,google developer,0.0003619048279518535,2,pos
2838,2838,badge,0.0003619048279518535,1,pos
2839,2839,developer badge,0.0003619048279518535,2,pos
2840,2840,badge ด้วย,0.0003619048279518535,2,pos
2841,2841,เนื้อ สั้น,0.0003619048279518535,2,pos
2842,2842,เพื่อ ได้รับ,0.0003619048279518535,2,pos
2843,2843,ได้รับ google,0.0003619048279518535,2,pos
2844,2844,กระบวน,0.0003618691896748833,1,pos
2845,2845,กระบวน การทำงาน,0.0003618691896748833,2,pos
2846,2846,ได้รับ ข้อมูล,0.0003617360760245465,2,pos
2847,2847,ให้หา,0.0003617360760245465,1,pos
2848,2848,ข้อมูล สามารถ,0.0003617360760245465,2,pos
2849,2849,การวางแผน ออกแบบ,0.0003617360760245465,2,pos
2850,2850,พร้อม แหล่งข้อมูล,0.0003617360760245465,2,pos
2851,2851,ออกแบบ พร้อม,0.0003617360760245465,2,pos
2852,2852,ต่อยอด การวางแผน,0.0003617360760245465,2,pos
2853,2853,แหล่งข้อมูล ให้หา,0.0003617360760245465,2,pos
2854,2854,ให้หา เพิ่มเติม,0.0003617360760245465,2,pos
2855,2855,จุดประสงค์ ของ,0.00036125909632470733,2,pos
2856,2856,จุดประสงค์,0.00036125909632470733,1,pos
2857,2857,ยกตัวอย่าง ทำให้,0.00036125909632470733,2,pos
2858,2858,เรื่อง เรียน,0.00036118771963481296,2,pos
2859,2859,word หา,0.00036079912333919343,2,pos
2860,2860,ชัดเจน key,0.00036079912333919343,2,pos
2861,2861,เห็นภาพ framework,0.00036079912333919343,2,pos
2862,2862,key word,0.00036079912333919343,2,pos
2863,2863,ความรู้ ด้วยตัวเอง,0.00036079912333919343,2,pos
2864,2864,ด้วยตัวเอง ต่อไป,0.00036079912333919343,2,pos
2865,2865,framework ทำ,0.00036079912333919343,2,pos
2866,2866,dashboard ชัดเจน,0.00036079912333919343,2,pos
2867,2867,ดู ซับซ้อน,0.00036017922058842895,2,pos
2868,2868,ตลอด การสอน,0.00036017922058842895,2,pos
2869,2869,จริง ตลอด,0.00036017922058842895,2,pos
2870,2870,เรื่อง ดู,0.00036017922058842895,2,pos
2871,2871,ซับซ้อน เข้าใจง่าย,0.00036017922058842895,2,pos
2872,2872,เข้าใจง่าย แบบฝึกหัด,0.00036017922058842895,2,pos
2873,2873,แบบฝึกหัด ลอง,0.00036017922058842895,2,pos
2874,2874,ใจถึง,0.0003595873775968877,1,pos
2875,2875,เข้า ใจถึง,0.0003595873775968877,2,pos
2876,2876,เข้าใจง่าย รู้,0.00035948400494878864,2,pos
2877,2877,manager กับ,0.00035948400494878864,2,pos
2878,2878,กับ project,0.00035948400494878864,2,pos
2879,2879,ความต่าง ของ,0.00035948400494878864,2,pos
2880,2880,ว่า ความต่าง,0.00035948400494878864,2,pos
2881,2881,manger คือ,0.00035948400494878864,2,pos
2882,2882,ความต่าง,0.00035948400494878864,1,pos
2883,2883,project manger,0.00035948400494878864,2,pos
2884,2884,ของ product,0.00035948400494878864,2,pos
2885,2885,manger,0.00035948400494878864,1,pos
2886,2886,คอร์ส ละเอียด,0.000359458737667738,2,pos
2887,2887,เข้าใจ ง่ายๆ,0.00035881606277538653,2,pos
2888,2888,section ดีมาก,0.00035794865190659204,2,pos
2889,2889,เพราะ ทำให้,0.00035794865190659204,2,pos
2890,2890,ไม่ เยอะ,0.00035794865190659204,2,pos
2891,2891,เข้าใจง่าย วิธีการ,0.00035794865190659204,2,pos
2892,2892,วิธีการ แบ่ง,0.00035794865190659204,2,pos
2893,2893,แต่ละ section,0.00035794865190659204,2,pos
2894,2894,คน ต้อง,0.0003579479163169082,2,pos
2895,2895,ทำ workshop,0.00035757395154942636,2,pos
2896,2896,ว่า ถ้า,0.00035750380695573965,2,pos
2897,2897,ดำเนินการ แก้ไขปัญหา,0.0003575031238639026,2,pos
2898,2898,แก้ไขปัญหา,0.0003575031238639026,1,pos
2899,2899,เป็นการ แนะนำ,0.0003575031238639026,2,pos
2900,2900,แก้ไขปัญหา จริง,0.0003575031238639026,2,pos
2901,2901,ธุรกิจ ใช้,0.0003575031238639026,2,pos
2902,2902,ใช้ ดำเนินการ,0.0003575031238639026,2,pos
2903,2903,จริง ทั้ง,0.0003575031238639026,2,pos
2904,2904,ทั้ง ธุรกิจ,0.0003575031238639026,2,pos
2905,2905,แนะนำ เข้าใจ,0.0003575031238639026,2,pos
2906,2906,scrapping เพื่อ,0.00035693587721443993,2,pos
2907,2907,ด้วย ตนเอง,0.00035693587721443993,2,pos
2908,2908,scrapping,0.00035693587721443993,1,pos
2909,2909,ตนเอง ต่อไป,0.00035693587721443993,2,pos
2910,2910,web scrapping,0.00035693587721443993,2,pos
2911,2911,ต่อยอด หา,0.00035693587721443993,2,pos
2912,2912,ด้าน น่าจะ,0.000355823922368701,2,pos
2913,2913,ทำ ข้อมูล,0.000355823922368701,2,pos
2914,2914,นาน ถ้า,0.000355823922368701,2,pos
2915,2915,เวลาเรียน นาน,0.000355823922368701,2,pos
2916,2916,น่าจะ มีประโยชน์,0.000355823922368701,2,pos
2917,2917,ข้อมูล ด้าน,0.000355823922368701,2,pos
2918,2918,อื่น มากขึ้น,0.0003545730808911485,2,pos
2919,2919,ครอบคลุม มากขึ้น,0.0003545730808911485,2,pos
2920,2920,กว้าง ครอบคลุม,0.0003545730808911485,2,pos
2921,2921,สำหรับ data,0.0003545730808911485,2,pos
2922,2922,ส่วนประกอบ เกี่ยวข้อง,0.0003545730808911485,2,pos
2923,2923,scientist ส่วนประกอบ,0.0003545730808911485,2,pos
2924,2924,ส่วนประกอบ,0.0003545730808911485,1,pos
2925,2925,เกี่ยวข้อง อื่น,0.0003545730808911485,2,pos
2926,2926,กำ,0.0003545395203433061,1,pos
2927,2927,มาก กับ,0.0003542737372864621,2,pos
2928,2928,go จริงๆ,0.00035426593814290763,2,pos
2929,2929,บอร์ด อย่าง,0.00035426593814290763,2,pos
2930,2930,มีความรู้ ภาษา,0.00035426593814290763,2,pos
2931,2931,ช่วยเหลือ ตอบ,0.00035426593814290763,2,pos
2932,2932,ข้อสงสัย ต่างๆ,0.00035426593814290763,2,pos
2933,2933,จริงๆ ช่วยเหลือ,0.00035426593814290763,2,pos
2934,2934,ผู้สอน มีความรู้,0.00035426593814290763,2,pos
2935,2935,ต่างๆ บอร์ด,0.00035426593814290763,2,pos
2936,2936,ผม รู้สึก,0.0003532948685289635,2,pos
2937,2937,งาน กำลังจะ,0.000353158305522543,2,pos
2938,2938,กำลังจะ ใช้,0.000353158305522543,2,pos
2939,2939,ใช้ แต่,0.000353158305522543,2,pos
2940,2940,คอร์ส ก่อนหน้า,0.000353158305522543,2,pos
2941,2941,หลายอย่าง ตรง,0.000353158305522543,2,pos
2942,2942,ทั้งหมด เลย,0.0003527080729534004,2,pos
2943,2943,พื้นฐาน ทั้งหมด,0.0003527080729534004,2,pos
2944,2944,0 จนถึง,0.0003527080729534004,2,pos
2945,2945,สามารถ เริ่มต้น,0.0003527080729534004,2,pos
2946,2946,การใช้งาน แบบ,0.0003527080729534004,2,pos
2947,2947,เรียนรู้ เกี่ยวกับ,0.0003527080729534004,2,pos
2948,2948,เกี่ยวกับ พื้นฐาน,0.0003527080729534004,2,pos
2949,2949,จนถึง การใช้งาน,0.0003527080729534004,2,pos
2950,2950,เริ่มต้น จาก,0.0003527080729534004,2,pos
2951,2951,คลิป สามารถ,0.0003526629640500791,2,pos
2952,2952,ด้าน ก่อน,0.0003521298616496399,2,pos
2953,2953,ย้อนหลัง,0.0003521298616496399,1,pos
2954,2954,พื้น ฐานความรู้,0.0003521298616496399,2,pos
2955,2955,ไม่ พื้น,0.0003521298616496399,2,pos
2956,2956,ฐานความรู้ ด้าน,0.0003521298616496399,2,pos
2957,2957,ดู ย้อนหลัง,0.0003521298616496399,2,pos
2958,2958,เนื้อหา กระชับ,0.0003521298616496399,2,pos
2959,2959,ย้อนหลัง เหมาะสำหรับ,0.0003521298616496399,2,pos
2960,2960,ไม่ ใช่,0.000352018140166175,2,pos
2961,2961,ใช่,0.000352018140166175,1,pos
2962,2962,ทำให้ คน,0.00035193025734582263,2,pos
2963,2963,แล้ว เรา,0.00035170525911105505,2,pos
2964,2964,python อย่าง,0.00035053047658628866,2,pos
2965,2965,เข้าใจง่าย เกิด,0.00035053047658628866,2,pos
2966,2966,เพิ่มเติม มากยิ่งขึ้น,0.00035053047658628866,2,pos
2967,2967,การเรียนรู้ เพิ่มเติม,0.00035053047658628866,2,pos
2968,2968,ด้วย python,0.00035053047658628866,2,pos
2969,2969,แรงบันดาลใจ,0.00035053047658628866,1,pos
2970,2970,แรงบันดาลใจ การเรียนรู้,0.00035053047658628866,2,pos
2971,2971,เกิด แรงบันดาลใจ,0.00035053047658628866,2,pos
2972,2972,เลย เข้าใจง่าย,0.000349742846979781,2,pos
2973,2973,ประโยชน์ มาก,0.0003491964499214061,2,pos
2974,2974,สามารถ apply,0.0003491964499214061,2,pos
2975,2975,ปริมาณมาก,0.0003491964499214061,1,pos
2976,2976,apply สิ่ง,0.0003491964499214061,2,pos
2977,2977,ข้อมูล ปริมาณมาก,0.0003491964499214061,2,pos
2978,2978,เกิด ประโยชน์,0.0003491964499214061,2,pos
2979,2979,เรียน ใช้ได้,0.0003491964499214061,2,pos
2980,2980,มาก ช่วย,0.0003491964499214061,2,pos
2981,2981,จริง เกิด,0.0003491964499214061,2,pos
2982,2982,ไม่ มีความรู้,0.00034855041053954343,2,pos
2983,2983,ดีมาก คอร์ส,0.00034797470810632756,2,pos
2984,2984,x,0.0003476220285195336,1,pos
2985,2985,คน กำลัง,0.00034759080757099244,2,pos
2986,2986,เลย สอน,0.0003471560917181935,2,pos
2987,2987,ชอบ vue,0.0003471560917181935,2,pos
2988,2988,ระหว่าง vue,0.0003471560917181935,2,pos
2989,2989,เปรียบเทียบ ระหว่าง,0.0003471560917181935,2,pos
2990,2990,3 ได้ดี,0.0003471560917181935,2,pos
2991,2991,สอน เปรียบเทียบ,0.0003471560917181935,2,pos
2992,2992,vue 2,0.0003471560917181935,2,pos
2993,2993,vue มาก,0.0003471560917181935,2,pos
2994,2994,ลอง ลง,0.0003463398298190878,2,pos
2995,2995,ตั้งใจฟัง เพียง,0.0003463398298190878,2,pos
2996,2996,อาจจะ ช่วย,0.0003463398298190878,2,pos
2997,2997,ชั่วโมง อาจจะ,0.0003463398298190878,2,pos
2998,2998,เรียน ตั้งใจฟัง,0.0003463398298190878,2,pos
2999,2999,เพิ่มเติม จุด,0.0003463398298190878,2,pos
3000,3000,ช่วย เพิ่มเติม,0.0003463398298190878,2,pos
3001,3001,เพียง 3,0.0003463398298190878,2,pos
3002,3002,จุด มองข้าม,0.0003463398298190878,2,pos
3003,3003,ลืม ง่าย,0.00034536429545044966,2,pos
3004,3004,มีโอกาส ปฏิบัติตาม,0.00034536429545044966,2,pos
3005,3005,พอ นั่ง,0.00034536429545044966,2,pos
3006,3006,ปฏิบัติตาม ด้วย,0.00034536429545044966,2,pos
3007,3007,ปฏิบัติตาม,0.00034536429545044966,1,pos
3008,3008,นั่ง ดู,0.00034536429545044966,2,pos
3009,3009,ง่าย ถ้า,0.00034536429545044966,2,pos
3010,3010,เอง พอสมควร,0.00034520176684092296,2,pos
3011,3011,workshop,0.00034511630446923034,1,pos
3012,3012,พื้นฐาน go,0.0003450995282786729,2,pos
3013,3013,นิดหนึ่ง,0.0003450995282786729,1,pos
3014,3014,มือใหม่ เนื่องจาก,0.0003448374451404099,2,pos
3015,3015,มาจาก ภาษา,0.0003448374451404099,2,pos
3016,3016,ของ ระดับ,0.0003448374451404099,2,pos
3017,3017,ผู้ มาจาก,0.0003448374451404099,2,pos
3018,3018,เนื่องจาก เนื้อหา,0.0003448374451404099,2,pos
3019,3019,อื่น ไม่,0.0003448374451404099,2,pos
3020,3020,เหมาะกับ มือใหม่,0.0003448374451404099,2,pos
3021,3021,อยาก ทำ,0.0003447715320453246,2,pos
3022,3022,exercise,0.0003443174339714917,1,pos
3023,3023,kubernetes เพื่อ,0.00034413159169443636,2,pos
3024,3024,เข้าใจ ก่อน,0.00034413159169443636,2,pos
3025,3025,กับ kubernetes,0.00034413159169443636,2,pos
3026,3026,kubernetes,0.00034413159169443636,1,pos
3027,3027,ก่อน ใช้,0.00034413159169443636,2,pos
3028,3028,เรียนรู้ พื้นฐาน,0.00034413159169443636,2,pos
3029,3029,พื้นฐาน เข้าใจ,0.00034413159169443636,2,pos
3030,3030,ว่า excel,0.00034410061252686437,2,pos
3031,3031,powerfull มาก,0.00034410061252686437,2,pos
3032,3032,เปิดโลก การใช้งาน,0.00034410061252686437,2,pos
3033,3033,excel tool,0.00034410061252686437,2,pos
3034,3034,excel มีประสิทธิภาพ,0.00034410061252686437,2,pos
3035,3035,powerfull,0.00034410061252686437,1,pos
3036,3036,tool powerfull,0.00034410061252686437,2,pos
3037,3037,มีประสิทธิภาพ ขึ้น,0.00034410061252686437,2,pos
3038,3038,การใช้งาน excel,0.00034410061252686437,2,pos
3039,3039,ค่า :),0.0003436720037670749,2,pos
3040,3040,/ 10,0.0003434565036027039,2,pos
3041,3041,ให้ได้ ลอง,0.0003432202895232655,2,pos
3042,3042,ก่อน ก็,0.00034319974181089345,2,pos
3043,3043,ต่างๆ ครบถ้วน,0.00034319974181089345,2,pos
3044,3044,อธิบาย ฟังก์ชัน,0.00034319974181089345,2,pos
3045,3045,ด้าน bi,0.00034319974181089345,2,pos
3046,3046,ง่าย อธิบาย,0.00034319974181089345,2,pos
3047,3047,ฟังก์ชัน การใช้งาน,0.00034319974181089345,2,pos
3048,3048,การใช้งาน ต่างๆ,0.00034319974181089345,2,pos
3049,3049,bi ก่อน,0.00034319974181089345,2,pos
3050,3050,ทดลอง ทำ,0.00034290967267650545,2,pos
